filename,chunks,quarter,call_date
jpm-4q23-earnings-call-transcript.pdf,"['auto', 'origin', '', 'billion', 'gain', 'market', 'share', 'retain', 'strong', 'margin', 'expens', '', 'billion', 'yearonyear', 'larg', 'driven', 'compens', 'includ', 'increas', 'employe', 'primarili', 'banker', 'advisor', 'technolog', 'wage', 'inflat', 'well', 'continu', 'invest', 'market', 'technolog']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['term', 'credit', 'perform', 'quarter', 'credit', 'cost', '', 'billion', 'larg', 'driven', 'net', 'chargeoff', 'million', 'yearonyear', 'predominantli', 'due', 'continu', 'normal', 'card', 'net', 'reserv', 'build', 'million', 'reflect', 'loan', 'growth', 'card', 'next', 'cib', 'page', 'cib', 'report', 'net', 'incom', '', 'billion', 'revenu', 'billion', 'invest', 'bank', 'revenu', '', 'billion', 'yearonyear']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['fee', 'also', 'yearonyear', 'end', 'year', 'rank', 'number', 'one', 'wallet', 'share', '', 'advisori', 'fee', 'underwrit', 'fee', 'significantli', 'compar', 'weak', 'prioryear', 'quarter', 'debt', 'equiti', 'start', 'year', 'healthi', 'pipelin', 'encourag', 'level', 'capit', 'market', 'activ', 'announc', 'remain', 'headwind', 'extent', 'well', 'time', 'capit', 'market', 'normal', 'remain', 'uncertain']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['payment', 'revenu', '', 'billion', 'yearonyear', 'exclud', 'equiti', 'invest', 'flat', 'fee', 'growth', 'predominantli', 'offset', 'depositrel', 'client', 'credit', 'move', 'market', 'total', 'revenu', '', 'billion', 'yearonyear', 'fix', 'incom', 'record', 'fourth', 'quarter', 'anoth', 'strong', 'quarter', 'securit', 'product', 'busi', 'partial', 'offset', 'lower', 'revenu', 'rate', 'come', 'strong', 'quarter', 'last', 'year']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['equiti', 'market', 'driven', 'lower', 'revenu', 'deriv', 'cash', 'secur', 'servic', 'revenu', '', 'billion', 'year', 'onyear', 'expens', '', 'billion', 'yearonyear', 'predominantli', 'driven', 'time', 'revenuerel', 'compens', 'credit', 'cost', 'million', 'reflect', 'net', 'chargeoff', 'million', 'net', 'reserv', 'build', 'million', 'move', 'commerci', 'bank', 'page', 'commerci', 'bank', 'report', 'net', 'incom', '', 'billion']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['revenu', '', 'billion', 'year', 'onyear', 'larg', 'driven', 'higher', 'nii', 'impact', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'payment', 'revenu', 'billion', 'yearonyear', 'driven', 'fee', 'growth', 'larg', 'offset', 'depositrel', 'client', 'credit', 'gross', 'invest', 'bank', 'market', 'revenu', 'million', 'yearonyear', 'primarili', 'reflect', 'increas', 'capit', 'market', 'activ']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'driven', 'increas', 'employe', 'includ', 'front', 'offic', 'technolog', 'invest', 'well', 'higher', 'volumerel', 'expens', 'includ', 'impact', 'new', 'client', 'acquisit', 'averag', 'deposit', 'yearonyear', 'primarili', 'driven', 'lower', 'nonoper', 'deposit', 'client', 'continu', 'opt', 'higher', 'yield', 'altern', 'flat', 'quarteronquart', 'client', 'balanc', 'season', 'higher', 'yearend']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['loan', 'quarteronquart', 'loan', 'reflect', 'lower', 'revolv', 'util', 'mute', 'demand', 'new', 'loan', 'client', 'remain', 'cautiou', 'cre', 'loan', 'flat', 'higher', 'rate', 'continu', 'impact', 'origin', 'payoff', 'activ', 'final', 'credit', 'cost', 'million', 'includ', 'net', 'chargeoff', 'million', 'net', 'reserv', 'build', 'million', 'driven', 'deterior', 'commerci', 'real', 'estat', 'valuat', 'outlook']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['then', 'complet', 'line', 'busi', 'awm', 'page', 'asset', 'wealth', 'manag', 'report', 'net', 'incom', 'million', 'pretax', 'margin', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'manag', 'fee', 'strong', 'net', 'inflow', 'higher', 'averag', 'market', 'level', 'predominantli', 'offset', 'lower', 'nii', 'decreas', 'nii', 'reflect', 'lower', 'deposit', 'margin', 'balanc', 'partial', 'offset', 'wider', 'spread', 'loan']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'larg', 'driven', 'higher', 'compens', 'includ', 'performancebas', 'incent', 'continu', 'growth', 'privat', 'bank', 'advisor', 'team', 'impact', 'close', 'jp', 'morgan', 'asset', 'manag', 'china', 'acquisit', 'continu', 'invest', 'global', 'share', 'quarter', 'net', 'longterm', 'inflow', 'billion', 'posit', 'across', 'equiti', 'fix', 'incom', 'billion', 'full', 'year']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['liquid', 'saw', 'net', 'inflow', 'billion', 'quarter', 'net', 'inflow', 'billion', 'full', 'year', 'record', 'client', 'asset', 'net', 'inflow', 'billion', 'year', 'aum', '', 'trillion', 'client', 'asset', 'trillion', 'yearonyear', 'driven', 'continu', 'net', 'inflow', 'higher', 'market', 'level', 'final', 'loan', 'quarteronquart', 'deposit', 'quarteronquart', 'turn', 'corpor', 'page', 'corpor', 'report', 'net', 'loss', 'million']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['revenu', '', 'billion', 'million', 'yearonyear', 'nii', '', 'billion', '', 'billion', 'yearonyear', 'due', 'impact', 'higher', 'rate', 'balanc', 'sheet', 'mix', 'nir', 'net', 'loss', 'million', 'compar', 'net', 'loss', 'million', 'includ', 'net', 'invest', 'secur', 'loss', 'mention', 'upfront', 'expens', '', 'billion', 'billion', 'yearonyear', 'predominantli', 'driven', 'fdic', 'special', 'assess']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['that', 'let', 'pivot', 'outlook', 'start', 'nii', 'page', '', 'expect', 'nii', 'market', 'approxim', 'billion', 'go', 'driver', 'outlook', 'assum', 'rate', 'follow', 'forward', 'curv', 'current', 'includ', 'six', 'cut', 'year', 'deposit', 'expect', 'balanc', 'modestli', 'current', 'level']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['lower', 'rate', 'decreas', 'repric', 'pressur', 'remain', 'asset', 'sensit', 'therefor', 'lower', 'rate', 'decreas', 'nii', 'result', 'normal', 'deposit', 'margin', 'expect', 'strong', 'loan', 'growth', 'card', 'continu', 'pace', '', 'still', 'help', 'offset', 'impact', 'lower', 'rate', 'outsid', 'card', 'loan', 'growth', 'like', 'remain', 'mute', 'import', 'note', 'report', 'quarterli', 'nii', 'market', 'run', 'rate', 'billion']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['combin', 'full', 'year', 'guidanc', 'approxim', 'billion', 'impli', 'meaning', 'sequenti', 'quarterli', 'declin', 'throughout', 'consist', 've', 'tell', 'time', 'keep', 'mind', 'mani', 'sourc', 'uncertainti', 've', 'highlight', 'previous', 'surround', 'nii', 'outlook', 'remain']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['total', 'nii', 'expect', 'approxim', 'billion', 'full', 'year', 'reflect', 'increas', 'market', 'nii', 'which', 'alway', 'think', 'larg', 'offset', 'nir', 'now', 'let', 'turn', 'expens', 'page', '', 'expect', 'adjust', 'expens', 'billion', 'see', 'slide', 'provid', 'detail', 'line', 'busi']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['gener', 'see', 'dollar', 'term', 'percentag', 'term', 'expens', 'growth', 'align', 'greatest', 'opportun', 'are', 'term', 'share', 'avail', 'return', 'cours', 'hear', 'investor', 'day', 'then', 'righthand', 'side', 'page', 've', 'highlight', 'firmwid', 'driver', 'themat', 'biggest', 'driver', 'might', 'call', 'busi', 'growth', 'writ', 'larg']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['within', 'that', 'narrowli', 'defin', 'volum', 'revenuerel', 'growth', 'repres', 'billion', 'increas', 'across', 'compani', 'result', 'improv', 'nir', 'outlook', 'compar', 'million', '', 'addit', 'ongo', 'growth', 'compani', 'continu', 'produc', 'share', 'gain', 'addit', 'profit', 'come', 'increas', 'expens', 'across', 'rang', 'categori']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['quantum', 'invest', 'increas', 'compar', 'last', 'year', 'increas', 'driven', 'theme', 'banker', 'branch', 'advisor', 'technolog', 'well', 'market', 'net', 'net', 'first', 'republ', 'produc', 'modest', 'increas', 'expens', 'significantli', 'lower', 'exit', 'run', 'rate', 'result', 'busi', 'integr', 'effort']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['final', 'despit', 'significantli', 'lower', 'inflat', 'outlook', 'economi', 'whole', 'still', 'see', 'residu', 'effect', 'inflat', 'flow', 'expens', 'categori', 'worth', 'note', 'gener', 'busi', 'growth', 'invest', 'growth', 'includ', 'decis', 'execut', 'respons', 'market', 'condit', 'support', 'futur', 'growth', 'profit', 'compani']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['ve', 'includ', 'fourth', 'quarter', 'exit', 'rate', 'page', 'illustr', 'signific', 'portion', 'yearonyear', 'increas', 'expens', 'alreadi', 'run', 'rate', 'now', 'let', 'turn', 'page', 'cover', 'credit', 'wrap', 'credit', 'continu', 'expect', 'card', 'net', 'chargeoff', 'rate', '', 'consist', 'investor', 'day', 'guidanc']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['close', 'leav', 'without', 'note', 'outstand', 'year', 'wa', 'produc', 'record', 'revenu', 'net', 'incom', 'despit', 'notabl', 'signific', 'item', 're', 'proud', 'accomplish', 'year', 'want', 'thank', 'everyon', 'made', 'possibl', 'time', 'emphas', 'throughout', 'extent', 'overearn', 'indic', 'rotc', 'throughthecycl', 'target']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['turn', 'surpris', 'outlook', 'begin', 'march', 'path', 'toward', 'normal', 'return', 'but', 'despit', 'expect', 'dissip', 'tailwind', 'presenc', 'signific', 'econom', 'geopolit', 'uncertainti', 'remain', 'optimist', 'franchis', 'abil', 'produc', 'superior', 'return', 'broad', 'rang', 'environ', 'manag', 'team', 'remain', 'laserfocus', 'execut', 'sharehold', 'client', 'commun']",4Q23,2024-01-12
jpm-4q23-earnings-call-transcript.pdf,"['that', 'let', 'open', 'line']",4Q23,2024-01-12
jpm-3q23-earnings-call-transcript.pdf,"['q', 'financi', 'result', 'earn', 'call', 'transcript', 'octob', 'manag', 'discuss', 'section', 'oper', 'good', 'morn', 'ladi', 'gentlemen', 'welcom', 'jpmorgan', 'chase', 'third', 'quarter', 'earn', 'call', 'call', 'record', 'line', 'mute', 'durat', 'call', 'live', 'present', 'pleas', 'stand', 'time', 'would', 'like', 'turn', 'call', 'jpmorgan', 'chase', 'chief', 'financi', 'offic', 'jeremi', 'barnum', 'chairman', 'ceo', 'jami', 'dimon']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['mr', 'dimon', 'pleas', 'ahead', 'jami', 'dimon', 'chairman', 'chief', 'execut', 'offic', 'jpmorgan', 'chase', 'co', 'good', 'morn', 'everybodi', 'start', 'actual', 'call', 'want', 'repeat', 'someth', 'said', 'press', 'call', 'get', 'discuss', 'third', 'quarter', 'earn', 'want', 'say', 'deepli', 'sadden', 'recent', 'horrif', 'attack', 'israel', 'result', 'bloodsh', 'more']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['terror', 'hatr', 'place', 'civil', 'world', 'heart', 'jpmorgan', 'chase', 'suffer', 'jeremi', 'barnum', 'chief', 'financi', 'offic', 'jpmorgan', 'chase', 'co', 'thank', 'jami', 'cours', 'much', 'echo', 'sentiment', 'let', 'turn', 'third', 'quarter', 'earn', 'result', 'present', 'avail', 'websit', 'pleas', 'refer', 'disclaim', 'back']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['firm', 'report', 'net', 'incom', '', 'billion', 'ep', '', 'revenu', '', 'billion', 'deliv', 'rotc', 'result', 'includ', 'million', 'net', 'invest', 'secur', 'loss', 'corpor', 'million', 'firmwid', 'legal', 'expens', 'detail', 'similar', 'last', 'quarter', 'call', 'impact', 'first', 'republ', 'relev', 'quarter', 'first', 'republ', 'contribut', '', 'billion', 'revenu', 'million', 'expens', '', 'billion', 'net', 'incom']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['now', 'focus', 'firmwid', 'result', 'exclud', 'first', 'republ', 'revenu', '', 'billion', 'billion', 'yearonyear', 'nii', 'market', '', 'billion', 'driven', 'higher', 'rate', 'higher', 'revolv', 'balanc', 'card', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'nir', 'market', 'million', 'includ', 'lower', 'net', 'invest', 'secur', 'loss', 'prior', 'year', 'market', 'revenu', 'million', 'yearonyear']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['expens', '', 'billion', '', 'billion', 'yearonyear', 'primarili', 'driven', 'ongo', 'growth', 'front', 'offic', 'technolog', 'staf', 'well', 'wage', 'inflat', 'higher', 'legal', 'expens', 'credit', 'cost', '', 'billion', 'predominantli', 'driven', 'net', 'chargeoff', 'card', 'includ', 'million', 'net', 'reserv', 'releas', 'driven', 'chang', 'central', 'scenario', 'primarili', 'offset', 'card', 'loan', 'growth', 'balanc', 'sheet', 'capit', 'page']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['end', 'quarter', 'cet', 'ratio', '', 'basi', 'point', 'versu', 'prior', 'quarter', 'benefit', 'net', 'incom', 'less', 'capit', 'distribut', 'partial', 'offset', 'aoci', 'billion', 'net', 'share', 'repurchas', 'quarter', 'pace', 'buyback', 'like', 'remain', 'modest', 'light', 'basel', 'iii', 'endgam', 'propos', 'line', 'capit', 'hierarchi', 'continu', 'reassess', 'buyback', 'trajectori', 'circumst', 'evolv', 'opportun', 'emerg']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['topic', 'basel', 'iii', 'endgam', 'see', 'ad', 'coupl', 'page', 'let', 'cover', 'start', 'page', 'given', 'signific', 'propos', 'broader', 'industri', 'well', 'household', 'busi', 'endus', 'thought', 'import', 'spend', 'time', 'discuss']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['know', 'there', 'interest', 'quantifi', 'expect', 'impact', 'propos', 'lot', 'granular', 'detail', 'import', 'start', 'ask', 'propos', 'increas', 'larg', 'given', 'repeat', 'statement', 'time', 'policymak', 'bank', 'wellcapit', 'wellposit', 'deal', 'stress', 'given', 'context', 'absenc', 'detail', 'analysi', 'support', 'capit', 'increas', 'magnitud', 'disconcert', 'there', 'lot', 'make', 'sens']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['start', 'rwa', 've', 'alreadi', 'said', 'expect', 'firm', 'rwa', 'increas', 'around', 'billion', 'result', 'capit', 'requir', 'increas', 'billion', 'one', 'immedi', 'thing', 'point', '', 'gsib', 'billion', 'increas', 'rwa', 'requir', '', 'billion', 'addit', 'capit', 'chang', 'system', 'risk', 'footprint', 've', 'record', 'long', 'time']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['gsib', 'conceptu', 'flaw', 'miscalibr', 'origin', 'sinc', 'implement', 'failur', 'address', 'econom', 'growth', 'despit', 'fed', 'acknowledg', 'problem', 'outset', 'made', 'matter', 'wors', 'now', 'problem', 'appli', 'addit', 'billion', 'rwa']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['view', 'combin', 'propos', 'could', 'adjust', 'surcharg', 'level', 'keep', 'dollar', 'capit', 'associ', 'gsib', 'buffer', 'constant', 'rather', 'simpli', 'multipli', 'rwa', 'increas', 'exist', 'surcharg', 'anoth', 'lens', 'propos', 'increas', 'introduct', 'rwa', 'oper', 'risk', 'clear', 'overlap', 'risk', 'loss', 'alreadi', 'capit', 'stress', 'capit', 'buffer']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['although', 'there', 'limit', 'disclosur', 'fed', 'point', 'estim', 'billion', 'oper', 'risk', 'capit', 'embed', 'scb', 'base', 'inform', 'fed', 'disclos', 'capit', 'new', 'risk', 'rwa', 'requir', 'capit', 'around', 'billion', 'without', 'chang', 'portfolio', 'now', 'let', 'turn', 'page', 'show', 'impact', 'actual', 'propos', 'capit', 'rule', 'last', 'year']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['zoom', 'detail', 'recent', 'propos', 'page', 'remind', 'what', 'happen', 'sinc', '', 'sinc', 'then', 'saccr', 'stress', 'capit', 'buffer', 'adopt', 'gsib', 'surcharg', 'increas', '', 'assum', 'basel', 'iii', 'endgam', 'gsib', 'propos', 'final', 'current', 'form', 'would', 'see', 'increas', 'capit', 'requir', 'rel', 'start', 'point', 'illustr', 'calibr', 'propos', 'are', 'done', 'yet']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['still', 'expect', 'fed', 'incorpor', 'cecl', 'ccar', 'like', 'increas', 'scb', 'cours', 'given', 'absenc', 'fix', 'gsib', 'flaw', 'continu', 'present', 'headwind', 'indefinit', 'futur', 'asid', 'dynam', 'remain', 'longstand', 'issu', 'procycl', 'overal', 'capit', 'framework', 'think', 'also', 'import', 'point', 'agenc', 'actual', 'choic', 'here']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['may', 'technic', 'true', 'propos', 'basel', 'compliant', 'basel', 'complianc', 'mandat', 'increas', 'capit', 'requir', 'implement', 'basel', 'iii', 'endgam', 'consist', 'european', 'have', 'retain', 'credit', 'risk', 'model', 'also', 'address', 'compound', 'effect', 'gsib', 'scb', 'would', 'achiev', 'basel', 'complianc', 'without', 'creat', 'unnecessari', 'increas', 'capit', 'requir']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['would', 'expect', 'continu', 'engag', 'forc', 'advoc', 'comment', 'period', 'beyond', 'great', 'deal', 'technic', 'detail', 'purpos', 'call', 'want', 'make', 'equal', 'import', 'broader', 'point', 'level', 'capit', 'increas', 'flaw', 'construct', 'framework', 'itself', 'sinc', 'coher', 'design', 'critic', 'framework', 'durabl', 'time']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['current', 'propos', 'exacerb', 'exist', 'featur', 'discourag', 'benefici', 'scale', 'diversif', 'goe', 'written', 'like', 'signific', 'impact', 'price', 'avail', 'credit', 'busi', 'consum', 'addit', 'ongo', 'persist', 'increas', 'regulatori', 'cost', 'market', 'make', 'bank', 'suggest', 'regul', 'want', 'dramat', 'chang', 'current', 'oper', 'us', 'capit', 'market']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['believ', 'wellregul', 'market', 'maker', 'commit', 'deploy', 'capit', 'client', 'princip', 'basi', 'critic', 'build', 'block', 'support', 'breadth', 'depth', 'resili', 'american', 'capit', 'market', 'vital', 'us', 'economi', 'caution', 'warrant', 'propos', 'chang', 'magnitud', 'that', 'let', 'busi', 'start', 'ccb', 'page']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['consum', 'spend', 'growth', 'revert', 'prepandem', 'trend', 'nomin', 'spend', 'per', 'custom', 'stabl', 'rel', 'flat', 'yearonyear', 'cash', 'buffer', 'continu', 'normal', 'prepandem', 'level', 'lower', 'incom', 'group', 'normal', 'faster', 'turn', 'financi', 'result', 'exclud', 'first', 'republ', 'ccb', 'report', 'net', 'incom', '', 'billion', 'revenu', 'billion', 'yearonyear']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['bank', 'wealth', 'manag', 'revenu', 'yearonyear', 'driven', 'higher', 'nii', 'higher', 'rate', 'endofperiod', 'deposit', 'quarteronquart', 'rank', 'number', 'one', 'retail', 'deposit', 'share', 'base', 'fdic', 'data', 'continu', 'solidifi', 'leadership', 'posit', 'key', 'market', 'client', 'invest', 'asset', 'yearonyear', 'driven', 'market', 'perform', 'strong', 'net', 'inflow', 'continu', 'captur', 'yieldseek', 'flow', 'consum', 'bank', 'custom']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['home', 'lend', 'revenu', 'yearonyear', 'given', 'smaller', 'market', 'origin', '', 'billion', 'slightli', 'quarteron', 'quarter', 'remain', 'yearonyear', 'move', 'card', 'servic', 'auto', 'revenu', 'yearonyear', 'driven', 'higher', 'card', 'servic', 'nii', 'higher', 'revolv', 'balanc', 'partial', 'offset', 'lower', 'auto', 'leas', 'incom', 'card', 'outstand', 'yearonyear', 'due', 'strong', 'account', 'acquisit', 'continu', 'normal', 'revolv']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['auto', 'origin', '', 'billion', 'yearonyear', 'saw', 'competitor', 'pull', 'back', 'gain', 'market', 'share', 'expens', '', 'billion', 'yearonyear', 'larg', 'driven', 'continu', 'invest', 'staf', 'primarili', 'front', 'offic', 'technolog', 'term', 'credit', 'perform', 'quarter', 'credit', 'cost', '', 'billion', 'driven', 'net', 'chargeoff', 'million', 'yearonyear', 'predominantli', 'due', 'continu', 'normal', 'card']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['net', 'reserv', 'build', 'million', 'reflect', 'million', 'build', 'card', 'servic', 'primarili', 'offset', 'million', 'releas', 'home', 'lend', 'next', 'cib', 'page', 'cib', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion', 'invest', 'bank', 'revenu', '', 'billion', 'yearonyear', 'fee', 'yearonyear', 'rank', 'number', 'one', 'yeartod', 'wallet', 'share', '', 'advisori', 'fee']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['underwrit', 'fee', 'debt', 'equiti', 'term', 'outlook', 're', 'encourag', 'level', 'capit', 'market', 'activ', 'septemb', 'healthi', 'pipelin', 'go', 'fourth', 'quarter', 'advisori', 'also', 'pick', 'compar', 'first', 'half', 'yeartod', 'announc', 'remain', 'significantli', 'continu', 'headwind', 'payment', 'revenu', '', 'billion', 'yearonyear']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['exclud', 'equiti', 'invest', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'move', 'market', 'total', 'revenu', '', 'billion', 'yearonyear', 'strong', 'third', 'quarter', 'last', 'year', 'fix', 'incom', 'driven', 'increas', 'financ', 'trade', 'activ', 'securit', 'product', 'well', 'improv', 'perform', 'credit', 'predominantli', 'offset', 'currenc', 'emerg', 'market', 'come', 'strong', 'quarter', 'last', 'year']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['equiti', 'market', 'reflect', 'lower', 'revenu', 'across', 'product', 'compar', 'strong', 'prioryear', 'quarter', 'activ', 'challeng', 'lower', 'volatil', 'secur', 'servic', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'expens', '', 'billion', 'yearonyear', 'predominantli', 'driven', 'higher', 'legal', 'expens', 'wage', 'inflat']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['credit', 'cost', 'net', 'benefit', 'million', 'driven', 'net', 'reserv', 'releas', 'million', 'reflect', 'impact', 'net', 'lend', 'activ', 'net', 'chargeoff', 'million', 'move', 'commerci', 'bank', 'page', 'commerci', 'bank', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion', 'yearonyear', 'payment', 'revenu', 'billion', 'yearonyear', 'driven', 'higher', 'rate']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['gross', 'invest', 'bank', 'market', 'revenu', 'million', 'yearonyear', 'reflect', 'increas', 'volum', 'expens', '', 'billion', 'yearonyear', 'larg', 'driven', 'increas', 'headcount', 'includ', 'front', 'offic', 'technolog', 'invest', 'well', 'higher', 'volumerel', 'expens', 'includ', 'impact', 'new', 'client', 'acquisit']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['averag', 'deposit', 'year', 'onyear', 'quarteronquart', 'primarili', 'driven', 'lower', 'nonoper', 'deposit', 'client', 'opt', 'higher', 'yield', 'altern', 'loan', 'quarteronquart', 'loan', 'flat', 'reflect', 'continu', 'stabil', 'new', 'loan', 'demand', 'revolv', 'util', 'cre', 'loan', 'reflect', 'fund', 'prior', 'year', 'origin', 'real', 'estat', 'bank', 'well', 'lower', 'payoff', 'activ']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['final', 'credit', 'cost', 'million', 'includ', 'net', 'chargeoff', 'million', 'net', 'reserv', 'build', 'million', 'complet', 'line', 'busi', 'awm', 'page', 'asset', 'wealth', 'manag', 'report', 'net', 'incom', '', 'billion', 'pretax', 'margin', 'revenu', '', 'billion', 'rel', 'flat', 'yearonyear', 'higher', 'manag', 'fee', 'strong', 'net', 'inflow', 'higher', 'averag', 'market', 'level', 'offset', 'lower', 'perform', 'fee', 'lower', 'nii', 'deposit']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'driven', 'continu', 'growth', 'privat', 'bank', 'advisor', 'team', 'impact', 'close', 'jp', 'morgan', 'asset', 'manag', 'china', 'global', 'share', 'acquisit', 'quarter', 'net', 'longterm', 'inflow', 'billion', 'posit', 'across', 'asset', 'class', 'led', 'equiti', 'liquid', 'saw', 'net', 'inflow', 'billion']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['aum', '', 'trillion', 'yearonyear', 'client', 'asset', '', 'trillion', 'yearonyear', 'driven', 'continu', 'net', 'inflow', 'higher', 'market', 'level', 'final', 'loan', 'flat', 'quarteronquart', 'deposit', 'driven', 'migrat', 'invest', 'partial', 'offset', 'client', 'inflow', 'turn', 'corpor', 'page', '', 'corpor', 'report', 'net', 'incom', 'million', 'revenu', '', 'billion', '', 'billion', 'compar', 'last', 'year']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['nii', 'billion', '', 'billion', 'yearonyear', 'due', 'impact', 'higher', 'rate', 'nir', 'net', 'loss', 'million', 'includ', 'net', 'invest', 'secur', 'loss', 'mention', 'upfront', 'expens', 'million', 'million', 'yearonyear', 'finish', 'outlook', 'page', '', 'expect', 'nii', 'nii', 'market', 'approxim', '', 'billion', 'billion', 'respect', 'increas', 'driven', 'slower', 'repric', 'previous', 'assum']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['consist', 've', 'say', 'throughout', 'year', 'know', 'normal', 'consid', 'level', 'nii', 'sustain', 'outlook', 'adjust', 'expens', 'approxim', 'billion', 'remind', 'adjust', 'basi', 'exclud', 'legal', 'expens', 'also', 'rememb', 'outlook', 'exclud', 'pend', 'fdic', 'special', 'assess']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['credit', 'expect', 'card', 'net', 'chargeoff', 'rate', 'approxim', '', 'mostli', 'driven', 'denomin', 'effect', 'due', 'recent', 'balanc', 'growth', 'wrap', 're', 'pleas', 'anoth', 'quarter', 'strong', 'oper', 'result']",3Q23,2023-10-13
jpm-3q23-earnings-call-transcript.pdf,"['throughout', 'year', 've', 'point', 'variou', 'sourc', 'signific', 'uncertainti', 'those', 'includ', 'geopolit', 'situat', 'econom', 'outlook', 'rate', 'environ', 'deposit', 'repric', 'impact', 'basel', 'iii', 'endgam', 'propos', 'promin', 'recent', 'past', 'alway', 'continu', 'prepar', 'rang', 'scenario', 'focus', 'client', 'custom', 'need', 'most', 'that', 'let', 'open', 'line']",3Q23,2023-10-13
