file_name,chunks,quarter
video_2024_Q2_2,"['capit', 'alway', 'said', 're', 'go', 'basic', 'guidanc', 're', 'half', 'right', 'now', 'set', 'jose', 'basic', 'rate', 're', 'go', 'even', 'base', 'three', 'fulli', 'load', 'that', 'exactli', 'guidanc', 'term', 'perform', 'fi', 'major', 'basic', 'civ', 'busi', 'civ', 'one', 'drive', 'also', 'littl', 'bit', 'term', 'good', 'perform', 'retail', 're', 'littl', 'bit', 'also']",2024 Q2
video_2024_Q2_2,"['civ', 'main', 'driver', 'grow', 'grew', 'year', 'year', '', 'quarter', 'quarter', 'know', 'civ', 'busi', 'cyclic', 'pretti', 'good', 'mandat', 'busi', 'basic', 'well', 'also', 'good', 'connect', 're', 'explain', 'present', 'busi', 'latin', 'america', 'busi', 'europ']",2024 Q2
video_2024_Q2_2,"['what', 'happen', 'let', 'explain', 'littl', 'bit', 'busi', 'use', 'term', 'get', 'seen', 'dollar', 'hous', 'becom', 'one', 'see', 'top', 'three', 'leagu', 'tabl', 'right', 'latin', 'america', 'dollar', 'transact', 'corpor', 'also', 'govern']",2024 Q2
video_2024_Q2_2,"['mean', 'um', 'transact', 'begin', 'year', '', 'billion', 'one', 'princip', 'book', 'runner', 'transact', 'start', 'see', 'bforp', 'that', 'start', 'pay', 'off', 'believ', 'four', 'team', 'ad', 'think', 're', 'go', 'complement', 'rest', 'busi', 'continu', 'drive', 'fee', 'let', 'see', 'happen', 'cyclic', 'busi']",2024 Q2
video_2024_Q2_2,"['side', 'ristael', 'also', 'perform', 'well', 'fee', 'believ', 'continu', 'rest', 'year', 'term', 'give', 'term', 'spain', 'parti', 'perform', 'loan', 'start', 'repris', 'lower', 'lower', 'rate', 'deposit', 'bet', 'behav', 'well', 'help', 'contain', 'cost', 'deposit']",2024 Q2
video_2024_Q2_2,"['also', 'jose', 'explain', 'detail', 'alcohol', 'volum', 'help', 'lower', 'cost', 'hatch', 'place', 'befor', 'place', 'go', 'help', 'unit', 'jose', 'said', 'reach', 'speak', 'expect', 'unit', 'world', 'midsingl', 'digit', 'better', 'perform', 'expect', 'begin', 'year', 'also', 'higher', 'longer', 'rate', 'environ', 're', 'experienc']",2024 Q2
video_2024_Q2_2,"['know', 'would', 'like', 'add', 'someth', 'term', 'detail', 'know', 'first', 'half', 'first', 'half', 'unit', 'spain', 'grew', 'zero', 'second', 'half', 'year', 'year', 'would', 'around', 'understand', 'get', 'minu', 'nine']",2024 Q2
video_2024_Q2_2,"['quarter', 'quarter', 'nia', 'spain', 'start', 'third', 'quarter', 'last', 'year', 'fourth', 'quarter', 'first', 'quarter', 'year', 'second', 'quarter', 'would', 'expect', 'peak', 'slightli', 'second', 'half', 'probabl', 'veri', 'similar', 'level', 'second', 'half', 'last', 'year', 'expect', 'abl', 'keep', 'level']",2024 Q2
video_2024_Q2_2,"['term', 'capit', 'basi', 'point', 'headwind', 'take', 'account', 'gener', 'basi', 'point', 'bau', 'expect', 'capit', 'ratio', 'basic', 'level', 'year', 'end', 'guidanc', 'postbasseri', 'fulli', 'load', 'thank', 'you', 'next', 'question', 'pleas', 'next', 'question', 'marta', 'sanchez', 'romero', 'citi', 'pleas', 'ahead', 'thank', 'much', 've', 'got', 'coupl', 'follow', 'up', 'still', 'struggl', 'deliv', 'posit', 'job']",2024 Q2
video_2024_Q2_2,"['think', 'thing', 'turn', 'around', 'there', 'think', 'see', 'posit', 'job', 'second', 'half', 'year', 'well', 'pnl', 'still', 'remain', 'pretti', 'support', 'tax', 'credit', 'help', 'understand', 'tax', 'line', 'look', 'like', 'next', 'quarter', 'may', 'ask', 'think', 'new', 'report', 'help', 'investor', 'understand', 'someth', 'better', 'judg', 'low', 'think', 'not', 'would', 'like', 'hear', 'thought', 'there', 'thank', 'you']",2024 Q2
video_2024_Q2_2,"['thank', 'you', 'marta', 'okay', 'let', 'explain', 'littl', 'bit', 'what', 'go', 'look', 'busi', 'go', 'see', 'retail', 'actual', 'lower', 'cost', 'use', 'transform', 'even', 'strong', 'invest', 're', 'transform', 'done', 'realli', 'good', 'cost', 'reduct', 'believ', 're', 'go', 'perform', 'better', 'neg', 'due', 'fact', 're', 'invest', 'civ', 'civ', 'understand', 'mean', 'cost', 'lot']",2024 Q2
video_2024_Q2_2,"['re', 'go', 'second', 'half', 'better', 'go', 'start', 'look', 'better', 'go', 'depend', 'cyclic', 'civ', 'busi', 'still', 'peopl', 'come', 'team', 'start', 'come', 'next', 'month', 'know', 'there', 'period', 'garden', 'leav', 'cetera', 'main', 'reason', 'invest', 're', 'civ', 'way', 'creat', 'bit', 'invest', 'bank', 'anyth', 'like', 'that']",2024 Q2
video_2024_Q2_2,"['basic', 'said', 'complement', 'rest', 'busi', 'have', 'size', 'go', 'huge', 'size', 'realli', 'small', 'boutiqu', 'help', 'full', 'help', 'remaind', 'busi', 'see', 'fee', 'start', 'basic', 'due', 'fact', 'term', 'quit', 'easi', 'understand', 'dta', 'basic', 'said', 'last', 'year', 'start', 'electr', 'vehicl']",2024 Q2
video_2024_Q2_2,"['mean', 'sign', 'contract', 'oem', 'gener', 'dta', 'that', 'see', 'affect', 'go', 'continu', 'due', 'fact', 'continu', 'absorb', 'volum', 'three', 'thing', 'basic', 'leas', 'electr', 'vehicl', 'creat', 'dta', 'right', 'go', 'see', 'throughout', 'year', 'term', 'new', 'report', 'import', 'understand', 're', 'do']",2024 Q2
video_2024_Q2_2,"['new', 'report', 'help', 'lot', 'way', 'get', 'manag', 'busi', 'daytoday', 'basi', 'okay', 'make', 'work', 'togeth', 'make', 'spend', 'lot', 'less', 'past', 'exampl', 'let', 'give', 'realli', 'stupid', 'exampl', 'mean', 'use', 'differ', 'app', 'differ', 'bank', 'right', 'now', 're', 'one', 'app', 'deploy', 'countri', 'exampl', 'one', 'app', 'deploy', 'today', 'deploy', 'europ']",2024 Q2
video_2024_Q2_2,"['last', 'deploy', 'deploy', 'brazil', 'deploy', 'also', 'what', 'happen', 'basic', 'use', 'around', '', 'that', 'goal', 're', 'basic', 'go', 'through', 'invest', 'common', 'common', 'cost', 'optim', 'per', 'countri', 'basic', 'enabl', 'futur', 'global', 'platform', 'work', 'much', 'better', 'much', 'cheaper', 'way']",2024 Q2
video_2024_Q2_2,"['gave', 'pretti', 'good', 'exampl', 're', 'acquir', 'acquir', 'platform', 'deploy', 'mexico', 'took', 'month', 'number', 'two', 'saw', 'result', 'explain', 'mean', 'ebda', 'grow', 'show', 'present', 'help', 'quit', 'lot', 'term', 'posit', 'competit', 'realli', 'high', 'margin', 'everi', 'singl', 'market', 'one', 'platform', 'one', 'deploy']",2024 Q2
video_2024_Q2_2,"['platform', 'deploy', 'chile', 'deploy', 'argentina', 'deploy', 'europ', 'near', 'futur', 'basic', 'help', 'work', 'togeth', 'manag', 'busi', 'much', 'better', 'way']",2024 Q2
video_2024_Q2_2,"['term', 'see', 'busi', 'way', 'they', 're', 'report', 'mean', 'go', 'start', 'get', 'use', 'go', 'lot', 'easier', 'understand', 'everi', 'singl', 'busi', 'way', 're', 'manag', 're', 'report', 'now', 'see', 'oper', 'leverag', 're', 'get', 'work', 'togeth', 'revenu', 'go', 'cost', 'stay', 'stabl', 'give', 'realli', 'profit', 'run', 'import', 'understand', 'that']",2024 Q2
video_2024_Q2_2,"['also', 'let', 'give', 'great', 'exampl', 'cib', 'work', 'togeth', 'long', 'time', 'effect', 'factor', 'use', 'mexico', 'brazil', 'spain', 'complet', 'product', 'make', 'onc', 'basic', 'tell', 're', 'go', 'abl', 'mean', 'abl', 'make', 'realli', 'profit', 'busi', 'grow', 'revenu', 'everi', 'singl', 'year', 'profit', 'around', 'gave', 'you']",2024 Q2
video_2024_Q2_2,"['exactli', 'point', 're', 'believ', 'enabl', 'give', 'lot', 'valu', 'sharehold', 'way', 're', 'go', 'give', 'valu', 'work', 'togeth', 'thing', 'much', 'cheaper', 'way', 'thank', 'you', 'next', 'question', 'pleas', 'next', 'question', 'francisco', 'riquel', 'alandra', 'pleas', 'ahead', 'ye', 'thank', 'you', 'two', 'question', 'first', 'one', 'nii', 'brazil']",2024 Q2
video_2024_Q2_2,"['still', 'maintain', 'guidanc', 'growth', 'high', 'thing', 'year', 'meet', 'would', 'impli', 'quarter', 'quarter', 'form', 'second', 'half', 'think', 'could', 'case', 'not', 'mean', 'select', 'rate', 'expect', 'cut', 'push', 'out', 'comment', 'main', 'driver', 'nii', 'come', 'quarter', 'also', 'updat', 'sensit', 'nii', 'select', 'rate', 'brazil', 'second', 'question', 'nii']",2024 Q2
video_2024_Q2_2,"['seen', 'bottom', 'second', 'quarter', 'also', 'seen', 'deposit', 'fall', 'coupl', 'quarter', 'now', 'need', 'pay', 'deposit', 'gather', 'second', 'half', 'year', 'not', 'context', 'also', 'comment', 'plan', 'launch', 'open', 'bank', 'shall', 'expect', 'there']",2024 Q2
video_2024_Q2_2,"['look', 'exampl', 'digit', 'consum', 'bank', 'deposit', 'grow', 'net', 'interest', 'margin', 'still', 'fall', 'despit', 'shift', 'retail', 'deposit', 'comment', 'also', 'nii', 'trend', 'here', 'thank', 'you', 'thank', 'you', 'francisco', 'let', 'start', 'brazil', 'first', 'all', 'seen', 'mean', 'strong', 'solid', 'number', 'come', 'brazil', 'nii', 'again', 'strong', 'quarter', 'year']",2024 Q2
video_2024_Q2_2,"['what', 'behind', 'perform', 'combin', 'healthi', 'volum', 'growth', 'chang', 'mix', 'lower', 'rate', 'true', 'first', 'all', 'rate', 'outlook', 'chang', 'market', 'expect', 'smaller', 'initi', 'anticip', 'rate', 'cut', 'year', 'year', 'end', 'ultim', 'mean', 'nii', 'growth', 'bit', 'less', 'intens', 'thought', 'begin', 'year', 'that', 'fact', 'okay', 'said', 'that', 'still', 'expect', 'brazil', 'nii', 'grow', 'midteen', 'mark', 'end']",2024 Q2
video_2024_Q2_2,"['good', 'perform', 'continu', '', 'let', 'tell', 'that', 'take', 'opportun', 'brazil', 'deliv', 'growth', 'rate', 'believ', 'end', 'year', 'end', '', 'strong', 'profit', 'improv', 'reli', 'nii', 'growth', 'good', 'deliveri', 'fee', 'also', 'costcontent', 'expect', 'cost', 'risk', 'stabl', 'year']",2024 Q2
video_2024_Q2_2,"['rememb', 'you', 'optimist', 'brazil', 'abil', 'continu', 'spend', 'profit', 'seen', 'open', 'bank', 'open', 'bank', 'come', 'deposit', 'gather', 'facil', 'toward', 'septemb', 'octob', 'expect', 'come', 'first', 'phase', 'deposit', 'gather', 'believ', 'would', 'quit', 'success', 'pretti', 'good', 'plan', 'place', 'll', 'come', 'll', 'improv', 'platform', 'see', 'fit']",2024 Q2
video_2024_Q2_2,"['first', 'deposit', 'transact', 'deposit', 'sbna', 'remain', 'stabl', 'year', 'seen', 'postit', 'basic', 'deposit', 'civ', 'one', 'decid', 'profit', 'better', 'not', 'sometim', 'profit', 'basic', 'let', 'move', 'out', 'see', 'fit', 'problem', 'that', 'continu', 'see', 'work', 'profit', 'toward', 'everi', 'busi']",2024 Q2
video_2024_Q2_2,"['one', 'quick', 'comment', 'europ', 'margin', 'profit', 'new', 'busi', 'wrote', 'extrem', 'profit', 'postcovid', 'histor', 'high', 'profit', 'level', 'year', 'go', 'stay', 'product', 'go', 'stay', 'book', 'three', 'year', 'still', 'book', 'gradual', 'disappear']",2024 Q2
video_2024_Q2_2,"['new', 'busi', 'write', 'wrotei', 'around', 'ror', '', 'much', 'much', 'higher', 'annual', 'product', 'expect', 'substanti', 'pickup', 'profit', 'margin', 'profit', 'consum', 'europ', 'differ', 'product', 'fact', 'abnorm', 'high', 'profit', 'year', 'follow', 'covid', 'thank', 'you', 'next', 'question', 'pleas']",2024 Q2
video_2024_Q2_2,"['question', 'albert', 'hernndez', 'garaisthav', 'ub', 'pleas', 'ahead', 'hello', 'good', 'morn', 'thank', 'check', 'question', 'two', 'first', 'assum', 'aim', 'upper', 'end', 'rot', 'target', 'next', 'year', 'impli', 'meaning', 'profit', 'increas', 'versu', '', 'question', 'geograph', 'earn', 'growth', 'go', 'come', 'from']",2024 Q2
video_2024_Q2_2,"['second', 'relat', 'previou', 'question', 'seen', 'revenu', 'improv', 'last', 'coupl', 'quarter', 'volum', 'custom', 'spread', 'expand', 'come', 'quit', 'strong', 'basic', 'sustain', 'revenu', 'pickup', 'go', 'forward', 'thank', 'okay', 'thank', 'you', 'albert', 'let', 'start', 'tell', 'you', 'believ', 'revenu', 'go', 'continu', 'pretti', 'well']",2024 Q2
video_2024_Q2_2,"['profit', 'alway', 'difficult', 'second', 'part', 'season', 'term', 'happen', 'provis', 'go', 'see', 'revenu', 'continu', 'quit', 'fairli', 'strong', 'let', 'see', 'fee', 'said', 'due', 'cyclic', 'cab', 'busi', 'revenu', 'fine']",2024 Q2
video_2024_Q2_2,"['term', 'season', 'let', 'see', 'term', 'provis', 'believ', 'indic', 'term', 'provis', 'show', 'come', 'better', 'ltm', 'number', 'provis', 'much', 'better', 'last', 'year', 'look', 'well', 'shall', 'much', 'better', 'year', 'last', 'year', 'term', 'revenu', 'jose', 'would', 'like', 'comment']",2024 Q2
video_2024_Q2_2,"['yeah', 'obvious', 'expect', 'profit', 'continu', 'increas', 'part', 'increas', 'sorri', 'say', 'expect', 'profit', 'continu', 'increas', 'back', 'higher', 'oper', 'leverag', 'transform', 'program', 'deliv', 'posit', 'job', 'expect', 'maintain', 'particularli', 'consum', 'retail']",2024 Q2
video_2024_Q2_2,"['sensit', 'rate', 'europ', 'much', 'decreas', 'mention', 'befor', 'posit', 'tailwind', 'come', 'nia', 'south', 'america', 'brazil', 'chile', 'definit', 'oper', 'leverag', 'continu', 'drive', 'increas', 'profit', 'term', 'cost', 'risk', 'sign', 'deterior', 'look', 'next', 'quarter', 'see', 'sign', 'requir', 'increas', 'provis', 'go', 'forward']",2024 Q2
video_2024_Q2_2,"['put', 'togeth', 'again', 'mean', 'profit', 'continu', 'increas', 'go', 'forward', 'thank', 'you', 'next', 'question', 'pleas', 'next', 'question', 'benjamin', 'cond', 'rbc', 'pleas', 'ahead', 'good', 'morn', 'thank', 'take', 'question', 'first', 'one', 'brazil', 'use', 'million', 'gain', 'top', 'provis']",2024 Q2
video_2024_Q2_2,"['think', 'that', 'extra', 'adopt', 'befor', 'come', 'lie', 'need', 'need', 'top', 'up', 'brazilian', 'cost', 'risk', 'go', 'forward', 'anoth', 'top', 'catch', 'assum', 'top', 'up', 'mean', 'structur', 'lower', 'cost', 'risk', 'brazil', 'come', 'year', 'secondli', 'deck', 'mention', 'hedg', 'incom', 'alreadi', 'lock']",2024 Q2
video_2024_Q2_2,"['suggest', 'either', 'matur', 'year', 'preheg', 'matur', 'prehech', 'proport', 'structur', 'hedg', 'matur', 'preheach', 'rate', 'look', 'given', 'swap', 'rate', 'volatil', 'expect', 'tailwind', 'structur', 'hedg', 'overwhelm', 'headwind', 'nii', 'thank', 'you', 'thank', 'you', 'okay', 'let', 'brazil', 'okay']",2024 Q2
video_2024_Q2_2,"['first', 'all', 'import', 'tell', 'increas', 'provis', 'exclus', 'link', 'long', 'growth', 'countri', 'cost', 'risk', 'seen', 'flat', 'quarter', 'quarter', '', 'credit', 'qualiti', 'brazil', 'remain', 'sound', 'solid', 'import', 'understand', 'recent', 'vintag', 'perform', 'well', 'sign', 'deterior', 'perform', 'better', 'expect']",2024 Q2
video_2024_Q2_2,"['import', 'understand', 're', 'also', 'chang', 'mix', 'littl', 'bit', 'portfolio', 'explain', 'littl', 'bit', 'exampl', 'credit', 'card', '', 'make', 'around', '', '', 'credit', 'card', 'per', 'month', 'today', 're', 'grow', '', 'credit', 'card', 'month', 'client', 'base']",2024 Q2
video_2024_Q2_2,"['import', 'thing', 'big', 'chang', 'exactli', 're', 'go', 'direct', 'upper', 'market', 'one', 'hurt', 'quit', 'lot', '', 'that', 'exactli', 'chang', 'mix', 'help', 'also', 'import', 'understand', 're', 'focus', 'profit', 'opportunist', 'use', 'proce', 'corpor', 'transact', 'reinforc', 'balanc', 'sheet', 'point']",2024 Q2
video_2024_Q2_2,"['ll', 'rate', 'rate', 'guidanc', 'deliv', 'afflat', 'cost', 'risk', 'versu', 'okay', 'includ', 'one', 'that', 'see', 'term', 'brazil', 'term', 'jose', 'pleas', 'know', 'obvious', 'strategi', 'keep', 'structur', 'hedg', 'posit', 'line', 'core', 'deposit', 'protect', 'balanc', 'sheet', 'ahead', 'decreas', 'interest', 'rate']",2024 Q2
video_2024_Q2_2,"['follow', 'recent', 'increas', 'market', 'rate', 'order', 'protect', 'nii', 'acceler', 'plan', 'invest', 'amongst', 'measur', 'sensit', 'today', 'hundr', 'percent', 'decreas', 'parallel', 'decreas', 'rate', 'today', 'minu', 'million', 'pound', 'compar', 'minu', 'million', 'pound', 'year', 'ago', 'roughli', 'half', 'sensit', 'today', 'year', 'ago']",2024 Q2
video_2024_Q2_2,"['current', 'hedg', 'structur', 'hedg', 'billion', 'pound', 'compar', 'billion', 'decemb', 'relat', 'comment', 'befor', 'durat', '', 'year', 'decemb', '', 'year', 'decemb', '', 'year', 'yield', 'slightli', 'thank', 'you', 'next', 'question', 'pleas', 'next', 'question', 'carlo', 'pesoto', 'galchabn', 'bpi', 'pleas', 'ahead', 'first', 'question', 'actual', 'followup', 'spain', 'sorri', 'again']",2024 Q2
video_2024_Q2_2,"['end', 'correctli', 'messag', 'nii', 'roughli', 'align', 'second', 'half', 'year', 'alreadi', 'expect', 'nii', 'drop', 'somewhat', 'toward', 'midsingledigit', 'growth', '', 'second', 'question', 'actual', 'ev', 'tax', 'rebat', 'book', 'wonder', 'could', 'give', 'color', 'rebat', 'work', 'sens', 'that', 'basic', 'long', 'place']",2024 Q2
video_2024_Q2_2,"['someth', 'also', 'wit', 'next', 'year', 'also', 'feder', 'level', 'rebat', 'someth', 'state', 'level', 'extent', 'potenti', 'chang', 'polici', 'chang', 'could', 'drive', 'period', 'not', 'idea', 'time', 'frame', 'valid', 'right', 'now', 'thank', 'you', 'thank', 'carlo', 'right', 'mean', 'think', 'jose', 'gave', 'pretti', 'good', 'explan', 'what', 'go', 'term', 'see']",2024 Q2
video_2024_Q2_2,"['thing', 'import', 'understand', 'jose', 'explain', 're', 'hh', 'alcohol', 'posit', 'help', 'throughout', 'year', 'even', 'rate', 'come', 'down', 'think', 're', 'probabl', 'best', 'ever', 'posit', 'sens', 'even', 'say', 'mean', 'nii', 'slightli', 'come', 'second', 'half', 'll', 'see', 'pretti', 'good', 'one', 'toward', 'let', 'see', 'rate', 'basic', 'behav']",2024 Q2
video_2024_Q2_2,"['know', 'like', 'complement', 'basic', 'exactli', 'said', 'carlo', 'exactli', 'said', 'expect', 'nii', 'slightli', 'second', 'half', 'year', 'yearonyear', 'growth', 'somewher', 'next', 'year', 'nii', 'fairli', 'flat', 'rel', 'second', 'half', 'year', 'mean', 'nii', 'slightli', 'low', 'singl', 'digit', 'again', 'use', 'forward', 'rate', 'curv', 'today']",2024 Q2
video_2024_Q2_2,"['chang', 'obvious', 'would', 'need', 'updat', 'estim', 'use', 'forward', 'curv', 'rate', 'today', 'that', 'best', 'estim', 'nii', 'spain', 'next', 'year', 'told', 'mention', 'thank', 'substanti', 'reduct', 'nii', 'sensit', 'conduct', 'eurozon', 'last', 'year', 'year', 'half', 'thank', 'you', 'carlo', 'okay', 'let', 'exactli', 'happen', 'first', 'all', 'let', 'tell', 'feder']",2024 Q2
video_2024_Q2_2,"['know', 'go', 'sustain', 'chang', 'govern', 'not', 'mean', 'want', 'specul', 'one', 'exactli', 'happen', 'everi', 'singl', 'time', 'least', 'electr', 'vehicl', 'buy', 'vehicl', 'bank', 'see', 'basic', 'situat', 'vehicl', 'get', 'cash', 'back', 'the', 'sorri', 'tax', 'credit', 'show', 'cross', 'credit', 'one', 'lump', 'okay', 'month', 'that']",2024 Q2
video_2024_Q2_2,"['right', 'exactli', 'goe', 'see', 'impact', 'revenu', 'impact', 'see', 'tax', 'that', 'exactli', 'work', 'know', 'correct', 'mean', 'clear', 'one', 'way', 'explain', 'thi', 'exactli', 'work', 'done', 'program', 'sign', 'oem', 're', 'for', 'depend', 'also', 'capac', 'absorb', 'dta']",2024 Q2
video_2024_Q2_2,"['not', 'mean', 'unlimit', 'not', 'mean', 'depend', 'balanc', 'sheet', 'have', 'calcul', 'number', 'exactli', 'absorb', 'exactli', 'negoti', 'oem', 'know', 'understood', 'question', 'right', 'way', 'exactli', 'work', 'okay', 'know', 'go', 'happen', 'futur', 'not', 'hope', 'continu', 'like', 'that', 'thank', 'you', 'next', 'question', 'pleas']",2024 Q2
video_2024_Q2_2,"['next', 'question', 'miruna', 'kiraya', 'jeffrey', 'pleas', 'ahead', 'good', 'morn', 'doctor', 'morn', 'jose', 'thank', 'take', 'question', 'coupl', 'followup', 'pleas', 'point', 'touch', 'befor', 'firstli', 'nia', 'slightli', 'out', 'quarter', 'quarter', 'wonder', 'see', 'progress', 'here', 'fair', 'say', 'probabl', 'low', 'point', 'nia']",2024 Q2
video_2024_Q2_2,"['start', 'build', 'support', 'shape', 'also', 'next', 'year', 'secondli', 'clarif', 'busi', 'talk', 'season', 'second', 'half', 'year', 'provis', 'could', 'pleas', 'explain', 'drive', 'season', 'lastli', 'brazil', 'also', 'take', 'consider', 'comment', 'chang', 'mix', 'busi']",2024 Q2
video_2024_Q2_2,"['expect', 'see', 'full', 'normal', 'cost', 'risk', 'around', 'level', 'would', 'normal', 'thank', 'you', 'thank', 'you', 'okay', 'said', 'see', 're', 'go', 'second', 'half', 'better', 'first', 'half', 'okay', 'market', 'ration', 'margin', 'beta', 'top', 'cost', 'said', 'go', 'slightli', 'better', 'first', 'half', 'year', 'nia', 'show', 'insid', 'improv', 'okay']",2024 Q2
video_2024_Q2_2,"['basic', 'explain', 'see', 'beta', 'go', 'basic', 'help', 'term', 'revenu', 'see', 'mid', 'singl', 'digit', 'decreas', 'nia', 'mid', 'singl', 'digit', 'versu', 'last', 'year', 'fee', 'low', 'doubl', 'digit', 'due', 'fact', 'explain', 're', 'switcher', 'campaign', 'harri', 'cashback', 'go', 'see', 'go', 'much', 'better', 'exactli', 're', 'prepar', 'bank', 'toward', 'that']",2024 Q2
video_2024_Q2_2,"['also', 're', 'focus', 'profit', 'import', 'understand', 'that', 'okay', 're', 'use', 'capit', 'cost', 'equiti', 're', 'tough', 'that', 'that', 'societywid', 'advantag', 'that', 'jose', 'would', 'like', 'sorri', 'one', 'question', 'comment', 'mortgag', 'dynam', 'seem', 'suggest', 'margin', 'busi', 'pick', 'substanti', 'fourth', 'quarter', 'year', 'next', 'year', 'addit', 'comment', 'brazil', 'cost', 'risk']",2024 Q2
video_2024_Q2_2,"['still', 'believ', 'cost', 'risk', 'year', 'somehow', 'cost', 'risk', 'last', 'year', 'rememb', 'look', 'cost', 'risk', 'quarter', 'quarter', 'substanti', 'increas', 'fourth', 'quarter', 'look', 'year', 'year', 'fourth', 'quarter', 'look', 'cost', 'risk', 'full', '', 'would', 'expect', 'see', 'improv', 'cost', 'risk']",2024 Q2
video_2024_Q2_2,"['year', 'year', 'fourth', 'quarter', 'come', 'fourth', 'quarter', 'year', 'see', 'signific', 'improv', 'cost', 'risk', 'fourth', 'quarter', 'provis', 'normal', 'cost', 'risk', 'year', 'somehow', 'around', 'slightli', 'thank', 'you', 'last', 'question', 'pleas', 'last', 'question', 'alberto', 'negro', 'medio', 'banca', 'pleas', 'ahead', 'ye', 'thank', 'take', 'question', 'followup']",2024 Q2
video_2024_Q2_2,"['first', 'one', 'give', 'color', 'contribut', 'structur', 'edg', 'second', 'half', 'year', 'next', 'year', 'second', 'one', 'brazil', 'follow', 'comment', 'chang', 'loan', 'mix', 'expect', 'normal', 'cost', 'risk', 'next', 'year', 'see', 'absolut', 'declin', 'total', 'provis', 'next', 'year', 'thank', 'you']",2024 Q2
video_2024_Q2_2,"['term', 'brazil', 're', 'chang', 'loan', 'mix', 'flexibl', 'dynam', 'way', 'chang', 'loan', 'mix', 'depend', 'see', 'beatag', 'behav', 'see', 'brazil', 'basic', 're', 'start', 'see', 'posit', 'sign', 'mass', 'market', 'basic', 'react', 'inflat', 'come', 'see', 'rate', 'come', 'down']",2024 Q2
video_2024_Q2_2,"['might', 'chang', 'mix', 'might', 'littl', 'bit', 'aggress', 'tell', 'point', 'go', 'revis', 'strategi', 'everi', 'singl', 'month', 'also', 'price', 'know', 'mix', 'go', 'brazil', 'must', 'tell', 're', 'work', 'dynam', 'way', 're', 'dynam', 'market', 'need', 'top']",2024 Q2
video_2024_Q2_2,"['tell', 'point', 'mean', 'everyth', 'basic', 'chang', 'mix', 'sustain', 'cost', 'risk', 'reason', 'level', 'that', 'intent', 'order', 'manag', 'that', 'think', 'gave', 'detail', 'calcul', 'that', 'gave', 'matur', 'rate', 'amount', 'everyth', 'els', 'term', 'cost', 'risk', 'brazil', 'rate', 'year', 'expect', 'stay', '', 'year', 'end', 'drop', 'significantli', 'next', 'year', 'help']",2024 Q2
video_2024_Q2_2,"['addit', 'structur', 'balanc', 'sheet', 'lower', 'rate', 'next', 'year', 'brazil', 'help', 'term', 'nii', 'also', 'cost', 'risk', 'gradual', 'improv', 'need', 'see', 'exactli', 'build', 'busi', 'brazil', 'definit', 'lower', 'rate', 'help', 'thank', 'you', 'jose', 'thank', 'you', 'actor', 'thank', 'attend', 'question', 'embass', 'relat', 'team', 'alway', 'dispos', 'anyth', 'may', 'need']",2024 Q2
video_2024_Q3_3,"['go', 'start', 'present', 'plean', 'everyon', 'welcom', 'third', 'quarter', 'earn', 'present', 'like', 'alway', 'present', 'start', 'ceo', 'sector', 'grise', 'comment', 'follow', 'detail', 'explan', 'conclud', 'remark', 'open', 'question', 'ektar', 'pleas', 'ahead', 'thank', 'much', 'jose', 'good', 'morn', 'everyon', 'thank', 'join']",2024 Q3
video_2024_Q3_3,"['present', 'alway', 'first', 'talk', 'result', 'context', 'studi', 'jose', 'review', 'financi', 'perform', 'greater', 'detail', 'conclud', 'final', 'messag', 'jose', 'said', 'open', 'floor', 'question', 'main', 'highlight', 'result', 'first', 'follow']",2024 Q3
video_2024_Q3_3,"['anoth', 'record', 'quarter', 'santand', 'continu', 'demonstr', 'benefit', 'execut', 'strategi', 'resili', 'busi', 'model', 'profit', '', 'billion', '', 'back', 'solid', 'franchis', 'million', 'custom', 'continu', 'increas', 'improv', 'custom', 'experi', 'simplif', 'autom', 'leverag', 'global', 'platform']",2024 Q3
video_2024_Q3_3,"['profit', 'reach', '', 'billion', 'first', 'month', 'also', 'record', 'support', 'strong', 'custom', 'revenu', 'growth', 'across', 'region', 'global', 'busi', 'achiev', 'invest', 'futur', 'continu', 'make', 'excel', 'progress', 'toward', 'simpler', 'integr', 'model', 'help', 'improv', 'effici', 'basi', 'point', 'increas', 'ode', '']",2024 Q3
video_2024_Q3_3,"['final', 'balanc', 'sheet', 'remain', 'solid', 'sound', 'capit', 'ratio', 'robust', 'qualiti', 'contribut', 'strong', 'profit', 'growth', 'sharehold', 'valu', 'creation', 'attract', 'grimoir', 'gener', 'tnaf', 'low', 'dividend', 'per', 'share', 'increas', 'cash', 'dividend', 'per', 'share', 'higher', '', 'go', 'detail', 'incom', 'statement', 'alway', 'present', 'growth', 'rate', 'current', 'constant', 'euro']",2024 Q3
video_2024_Q3_3,"['quarter', 'materi', 'differ', 'them', 'yearonyear', 'say', 'display', 'later', 'signific', 'quarter', 'quarter', 'remain', 'strong', 'top', 'bottom', 'number', 'one', 'strong', 'top', 'line', 'support', 'busi', 'region', 'nimf', 'record', 'level', 'account', 'total', 'incom', 'drive', 'vast', 'major', 'revenu', 'growth']",2024 Q3
